NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
SOHO,"474 GREENWICH STREET, 4N",1652000,2/13/20
TRIBECA,"13 VESTRY STREET, 5N",4075000,2/13/20
TRIBECA,"30 LITTLE WEST STREET, 6D",1050000,2/13/20
UPPER EAST SIDE (59-79),"930 FIFTH AVENUE, 6A",4450000,2/13/20
UPPER EAST SIDE (59-79),"50 EAST 79TH STREET, 18B",2969010,2/13/20
UPPER EAST SIDE (59-79),"200 EAST 78TH STREET, 4E",430000,2/13/20
UPPER EAST SIDE (59-79),"333 EAST 66TH STREET, 4E",630000,2/13/20
UPPER EAST SIDE (59-79),"345 EAST 69TH STREET, 2C",835000,2/13/20
UPPER EAST SIDE (59-79),"520 EAST 72ND STREET, 2A",550000,2/13/20
UPPER EAST SIDE (59-79),"188 EAST 64TH STREET, 2503",999000,2/13/20
UPPER EAST SIDE (59-79),"200 E 66 STREET, A1105",1570000,2/13/20
UPPER EAST SIDE (59-79),"166 EAST 61ST STREET, 14P",450000,2/13/20
UPPER EAST SIDE (59-79),"1175 YORK AVENUE, PHA6",1999999,2/13/20
UPPER EAST SIDE (79-96),"1000 PARK AVENUE, 12C",4400000,2/13/20
UPPER EAST SIDE (79-96),"160 E 91ST STREET, 5K",475000,2/13/20
UPPER EAST SIDE (79-96),"1185 PARK AVENUE, 6J",2375000,2/13/20
UPPER EAST SIDE (79-96),"235 EAST 87TH STREET, 3L",850000,2/13/20
UPPER EAST SIDE (79-96),"535 EAST 86TH STREET, 5B",1465000,2/13/20
UPPER EAST SIDE (79-96),"75 EAST END AVENUE, 10A",1928000,2/13/20
UPPER WEST SIDE (59-79),"140 WEST 69TH STREET, 116B",380000,2/13/20
UPPER WEST SIDE (59-79),"211 WEST 71ST STREET, 7A",1525000,2/13/20
UPPER WEST SIDE (59-79),"219 WEST 77TH STREET, 4W",5650000,2/13/20
UPPER WEST SIDE (59-79),"220 RIVERSIDE BOULEVARD, 8U",935000,2/13/20
UPPER WEST SIDE (59-79),"100 WEST 72ND STREET, 3A1",40000,2/13/20
UPPER WEST SIDE (79-96),"126 WEST 81ST STREET, 1",2700000,2/13/20
UPPER WEST SIDE (96-116),"255 WEST 98TH STREET, 3A",1450000,2/13/20
UPPER WEST SIDE (96-116),"200 WEST 108 STREET, 15G",760000,2/13/20
UPPER WEST SIDE (96-116),"315 WEST 99TH STREET, 5A",1275000,2/13/20
WASHINGTON HEIGHTS UPPER,"350 CABRINI BOULEVARD, 2H",729000,2/13/20
WASHINGTON HEIGHTS UPPER,"66 OVERLOOK TERRACE, 1P",345000,2/13/20
ALPHABET CITY,"249 EAST 7TH STREET, 7",650000,2/14/20
ALPHABET CITY,"249 E. 7TH STREET, 15",610000,2/14/20
CHELSEA,"115 WEST 15TH STREET, 4R",450000,2/14/20
CHELSEA,"148 WEST 23RD STREET, 10J",960000,2/14/20
CHELSEA,"305 WEST 22ND STREET, LC",1765000,2/14/20
CHELSEA,"144 WEST 18TH STREET, 400N",2075000,2/14/20
EAST VILLAGE,42 STUYVESANT STREET,4725000,2/14/20
EAST VILLAGE,"141 EAST 3RD STREET, 12D",890000,2/14/20
FASHION,"360 WEST 36TH STREET, 3S",2425000,2/14/20
GRAMERCY,"202 EAST 22ND STREET, 15-O",685000,2/14/20
GRAMERCY,"157 EAST 18TH STREET, 1J",695000,2/14/20
GREENWICH VILLAGE-CENTRAL,159 BLEECKER STREET,35667653,2/14/20
GREENWICH VILLAGE-CENTRAL,"49 WEST 9TH, 4AB",3750000,2/14/20
GREENWICH VILLAGE-CENTRAL,"115 EAST 9TH STREET, 15D",845000,2/14/20
GREENWICH VILLAGE-CENTRAL,"61 EAST 11TH STREET, 10",3800000,2/14/20
GREENWICH VILLAGE-CENTRAL,"11 5TH AVE, 9M",760000,2/14/20
GREENWICH VILLAGE-CENTRAL,"125 EAST 12TH STREET, PH-C",3800000,2/14/20
GREENWICH VILLAGE-WEST,"118 PERRY STREET, J46",449000,2/14/20
GREENWICH VILLAGE-WEST,"421 HUDSON STREET, 702",1250000,2/14/20
HARLEM-CENTRAL,"10 LENOX AVENUE, 6C",1700000,2/14/20
HARLEM-CENTRAL,"1330 5 AVENUE, 6H",748414,2/14/20
HARLEM-CENTRAL,"70 WEST 139TH STREET, 7I",635749,2/14/20
HARLEM-CENTRAL,2288 ADAM C POWELL BLVD,2300000,2/14/20
HARLEM-EAST,"1325 5 AVENUE, 5M",733140,2/14/20
HARLEM-WEST,"513 WEST 135TH STREET, 5A",399000,2/14/20
JAVITS CENTER,"430 WEST 34TH STREET, 16F",570000,2/14/20
KIPS BAY,"630 1 AVENUE, 34M",1120000,2/14/20
LOWER EAST SIDE,"183 EAST BROADWAY, 6C",1065000,2/14/20
MANHATTAN VALLEY,"375 MANHATTAN AVENUE, 6S",16948,2/14/20
MANHATTAN VALLEY,"372 CENTRAL PARK WEST, 10E",790000,2/14/20
MANHATTAN VALLEY,"455 CENTRAL PARK WEST, 20B",2650000,2/14/20
MIDTOWN CBD,"465 PARK AVENUE, 30B",1600000,2/14/20
MIDTOWN EAST,"345 EAST 54TH STREET, 6J",430000,2/14/20
MIDTOWN EAST,"300 EAST 59TH ST, 1905",1145000,2/14/20
MIDTOWN EAST,"434 EAST 52ND STREET, 8A",310000,2/14/20
MIDTOWN EAST,"434 EAST 52ND STREET, 2D",635000,2/14/20
MIDTOWN EAST,"419 EAST 57TH STREET, 14E",650000,2/14/20
MIDTOWN EAST,"240 EAST 47TH STREET, 16E",1260000,2/14/20
MIDTOWN EAST,"400 EAST 54TH STREET, 28A",1710000,2/14/20
MIDTOWN EAST,"400 EAST 54TH STREET, 28H",1710000,2/14/20
MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 15F",1257750,2/14/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 19K",1807394,2/14/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 58B",26779975,2/14/20
MIDTOWN WEST,"53 WEST 53RD STREET, 52B",11000000,2/14/20
MURRAY HILL,"159 MADISON AVENUE, 5B",350000,2/14/20
MURRAY HILL,"229 EAST 28TH STREET, 4G",330000,2/14/20
ROOSEVELT ISLAND,"425 MAIN STREET, 8F",1185000,2/14/20
UPPER EAST SIDE (59-79),"116 EAST 63RD STREET, 3D",1875000,2/14/20
UPPER EAST SIDE (59-79),"520 EAST 72ND STREET, 15C",562000,2/14/20
UPPER EAST SIDE (59-79),"610 PARK AVENUE, PH16E",32000000,2/14/20
UPPER EAST SIDE (59-79),"408 EAST 79TH STREET, 11A",1675000,2/14/20
UPPER EAST SIDE (59-79),"240 EAST 76TH STREET, 2G",787890,2/14/20
UPPER EAST SIDE (79-96),"178 EAST 80TH STREET, 24C",900000,2/14/20
UPPER EAST SIDE (79-96),"1133 PARK AVENUE, 3W",2620000,2/14/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, 4A",413700,2/14/20
UPPER EAST SIDE (79-96),"300 EAST 93 ST, 36A",2300000,2/14/20
UPPER EAST SIDE (79-96),"300 EAST 93 ST, 36B",2300000,2/14/20
UPPER WEST SIDE (59-79),"255 WEST END AVENUE, 2D",555000,2/14/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, 26D",3700000,2/14/20
UPPER WEST SIDE (79-96),"685 WEST END AVENUE, 5E",590000,2/14/20
UPPER WEST SIDE (59-79),"30 WEST 61ST STREET, 24D",10,2/15/20
CHELSEA,"305 WEST 18TH STREET, 1F",898000,2/18/20
CHELSEA,"245 WEST 14TH STREET, 5B",1470000,2/18/20
CIVIC CENTER,"91 LEONARD STREET, SU21",16500,2/18/20
FASHION,"32 WEST 40 STREET, 2G",650000,2/18/20
GRAMERCY,"130 EAST 17TH STREET, 1B",999000,2/18/20
GRAMERCY,"60 GRAMERCY PARK NORTH, 8H",1600000,2/18/20
GRAMERCY,"4 LEXINGTON AVENUE, 6M",385000,2/18/20
GRAMERCY,"210 EAST 15TH STREET, 4M",595000,2/18/20
GREENWICH VILLAGE-CENTRAL,"15 WEST 12TH STREET, 1-E",1192500,2/18/20
GREENWICH VILLAGE-CENTRAL,"13 WEST 13TH STREET, 2DS",570000,2/18/20
GREENWICH VILLAGE-WEST,"31 JANE STREET, 17G",990000,2/18/20
HARLEM-CENTRAL,"352 WEST 117TH STREET, 4B",680000,2/18/20
HARLEM-CENTRAL,"300 WEST 135 STREET, 2H",930000,2/18/20
INWOOD,"50 PARK TERRACE EAST, 8J",409500,2/18/20
JAVITS CENTER,"553 WEST 30TH STREET, 24E",2404250,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 2E",3886303,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 6W",8033817,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 10SW",4439108,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 12D",3575400,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 11E",6062638,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 8E",5129918,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR1-L",11524995,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 9NW",4439108,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 9SW",4439108,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 3E",4119482,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 1E",4439108,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 8W",9999900,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, GFW",10052331,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 4E",4352659,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR2-M",11524995,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 7W",11524995,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR4-O",11524995,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, GFF",5363923,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 2W",7571409,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR-3N",11524995,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 1W",6739077,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 3W",7478928,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 12PHA",4624071,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 9E",5285379,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR6-K",7571409,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 5W",7848854,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 10NW",3699257,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 7E",5363105,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 10E",5907186,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 5E",4663562,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, GFE",5363923,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 12BC",11681850,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 6E",5704000,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SRP-5",5363105,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, SR-PH",8403742,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 4W",9999900,2/18/20
MIDTOWN CBD,"417 PARK AVENUE, 11W",8403742,2/18/20
MIDTOWN EAST,"225 EAST 57TH STREET, 14C",750000,2/18/20
MIDTOWN WEST,"1600 BROADWAY, 19C",1450000,2/18/20
MIDTOWN WEST,"220 CENTRAL PARK SOUTH, 57B",28640950,2/18/20
MIDTOWN WEST,"322 WEST 57TH STREET, 34M1",2385000,2/18/20
TRIBECA,"2 RIVER TERRACE, 4A",2185000,2/18/20
TRIBECA,"200 RECTOR PLACE, 43D",2080000,2/18/20
UPPER EAST SIDE (59-79),"175 EAST 62ND STREET, 20A",1100000,2/18/20
UPPER EAST SIDE (79-96),"170 EAST 88TH STREET, 1H",741200,2/18/20
UPPER EAST SIDE (79-96),"235 EAST 87TH STREET, 6E",398000,2/18/20
UPPER EAST SIDE (79-96),"389 EAST 89TH STREET, 28C",1995000,2/18/20
UPPER EAST SIDE (79-96),"90 EAST END AVENUE, 22A",4780000,2/18/20
UPPER WEST SIDE (59-79),"120 WEST 70TH STREET, 9C",2095000,2/18/20
UPPER WEST SIDE (59-79),"136 WEST 75TH STREET, 3C",1040000,2/18/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, 29C",2172036,2/18/20
UPPER WEST SIDE (59-79),"200 RIVERSIDE BOULEVARD, 19K",1620000,2/18/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 27E",4067909,2/18/20
UPPER WEST SIDE (79-96),"320 WEST 87TH STREET, 8W1",511000,2/18/20
UPPER WEST SIDE (79-96),"555 WEST END AVENUE, 5E",9999999,2/18/20
UPPER WEST SIDE (96-116),"308 WEST 103RD STREET, 2D",380000,2/18/20
UPPER WEST SIDE (96-116),"327-329 WEST 108TH STREET, 4BD",2995000,2/18/20
WASHINGTON HEIGHTS UPPER,"31 NAGLE AVENUE, 3G",420000,2/18/20
CHELSEA,"231 WEST 16TH STREET, 5E",1380000,2/19/20
CIVIC CENTER,"215 PARK ROW, 14H",908300,2/19/20
CIVIC CENTER,"108 LEONARD STREET, 6H",3316368,2/19/20
CLINTON,"505 WEST 47TH STREET, 1B-S",584000,2/19/20
EAST VILLAGE,"111 THIRD AVENUE, 8-K",530000,2/19/20
FINANCIAL,"176 BROADWAY, 14E",1385000,2/19/20
FLATIRON,"10 WEST 15TH STREET, 627",2150000,2/19/20
FLATIRON,"10 WEST 15TH STREET, 628",2150000,2/19/20
FLATIRON,"43 EAST 25TH STREET, 33BB",1900000,2/19/20
FLATIRON,"241 5 AVENUE, 9A",1160000,2/19/20
GREENWICH VILLAGE-CENTRAL,"175 SULLIVAN STREET, 3A",6250000,2/19/20
GREENWICH VILLAGE-CENTRAL,"552 LAGUARDIA PLACE, PH",6900000,2/19/20
GREENWICH VILLAGE-CENTRAL,"30 EAST 9TH STREET, 4J",958000,2/19/20
HARLEM-CENTRAL,125 WEST 138TH STREET,6300000,2/19/20
HARLEM-CENTRAL,"70 WEST 139TH STREET, 2D",533786,2/19/20
HARLEM-EAST,165 EAST 107 STREET,2952925,2/19/20
HARLEM-UPPER,"441 CONVENT AVENUE, 3C",477500,2/19/20
JAVITS CENTER,"553 WEST 30TH STREET, PH87A",13000000,2/19/20
KIPS BAY,"305 EAST 24TH STREET, 16U",675000,2/19/20
KIPS BAY,"350 EAST 30TH STREET, 1D",840000,2/19/20
MANHATTAN VALLEY,"301 CATHEDRAL PARKWAY, 18E",620000,2/19/20
MIDTOWN CBD,"721 5 AVENUE, 36C",10,2/19/20
MIDTOWN EAST,"245 EAST 54TH STREET, 10D",755000,2/19/20
MIDTOWN EAST,"420 EAST 55TH STREET, 7M",610000,2/19/20
MIDTOWN EAST,"419 EAST 57TH STREET, 12F",1288358,2/19/20
MIDTOWN EAST,"35 SUTTON PLACE, PH-D",2650000,2/19/20
MIDTOWN EAST,"235 EAST 40 ST, 18D",825000,2/19/20
MIDTOWN EAST,"845 UNITED NATIONS PLAZA, 5C",1050000,2/19/20
MIDTOWN WEST,"100 WEST 57TH STREET, 8-Q",100000,2/19/20
MIDTOWN WEST,"45 WEST 54TH STREET, 6DE",1750000,2/19/20
MIDTOWN WEST,"45 WEST 54TH STREET, 7D",350000,2/19/20
MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1918",1825000,2/19/20
MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1920",750000,2/19/20
MIDTOWN WEST,"106 CENTRAL PARK SOUTH, 12L",725000,2/19/20
MIDTOWN WEST,"350 WEST 53RD STREET, 7FPHF",1000,2/19/20
MIDTOWN WEST,"53 WEST 53RD STREET, 22F",3083206,2/19/20
MURRAY HILL,7 EAST 28TH STREET,380600000,2/19/20
SOHO,"140 THOMPSON STREET, 6C",3740000,2/19/20
SOUTHBRIDGE,"100 BEEKMAN STREET, 6G",510000,2/19/20
TRIBECA,"30 LITTLE WEST STREET, PH2G",1785000,2/19/20
UPPER EAST SIDE (59-79),"25 EAST 69TH STREET, OFFIC",1795000,2/19/20
UPPER EAST SIDE (59-79),"875 PARK AVE, 2C",2990000,2/19/20
UPPER EAST SIDE (59-79),"205 EAST 63 STREET, 17E",585000,2/19/20
UPPER EAST SIDE (59-79),"200 EAST 74TH STREET, 17E",575000,2/19/20
UPPER EAST SIDE (59-79),"400 EAST 77TH STREET, 4L",617000,2/19/20
UPPER EAST SIDE (59-79),"350 EAST 72ND STREET, 9A",1750000,2/19/20
UPPER EAST SIDE (59-79),"166 EAST 61ST STREET, 3A",380000,2/19/20
UPPER EAST SIDE (59-79),"1175 YORK AVENUE, 14A",550000,2/19/20
UPPER EAST SIDE (79-96),"1040 PARK AVENUE, 7H",655000,2/19/20
UPPER EAST SIDE (79-96),"1088 PARK AVENUE, 4E",3495000,2/19/20
UPPER EAST SIDE (79-96),"415 EAST 80TH STREET, 5E",465000,2/19/20
UPPER WEST SIDE (59-79),"40 WEST 67TH STREET, 7A",2020000,2/19/20
UPPER WEST SIDE (59-79),"330 WEST END AVENUE, 4A",1450000,2/19/20
UPPER WEST SIDE (59-79),"15 WEST 61ST STREET, 11A",4950000,2/19/20
UPPER WEST SIDE (59-79),"220 RIVERSIDE BOULEVARD, 19L",2300000,2/19/20
UPPER WEST SIDE (59-79),"346 W 71ST STREET, 3B",2895000,2/19/20
UPPER WEST SIDE (59-79),"150 WEST END AVENUE, 5P",408000,2/19/20
UPPER WEST SIDE (79-96),"170 WEST 89TH STREET, 5A",800000,2/19/20
UPPER WEST SIDE (79-96),"2376 BROADWAY, 711",7158350,2/19/20
UPPER WEST SIDE (79-96),"314 WEST 94TH STREET, 6E",440000,2/19/20
UPPER WEST SIDE (96-116),"890 WEST END AVENUE, 7B",1625000,2/19/20
UPPER WEST SIDE (96-116),"265 RIVERSIDE DRIVE, 1B",575000,2/19/20
WASHINGTON HEIGHTS LOWER,"70 HAVEN AVENUE, 5H",630000,2/19/20
WASHINGTON HEIGHTS UPPER,"96 ARDEN STREET, 2A",335000,2/19/20
WASHINGTON HEIGHTS UPPER,"96 ARDEN STREET, 4B",350000,2/19/20
CHELSEA,"555 WEST 23RD STREET, N6D",810000,2/20/20
CHELSEA,"555 WEST 23RD STREET, N10F",1650000,2/20/20
CHINATOWN,"101 LEONARD STREET, 9A",1925000,2/20/20
CLINTON,"635 WEST 42ND STREET, 37E",10,2/20/20
EAST VILLAGE,"415 EAST 6 STREET, PH",3600000,2/20/20
FINANCIAL,"3 HANOVER SQUARE, 13F",1390000,2/20/20
FINANCIAL,"50 PINE STREET, 3N",1342500,2/20/20
GRAMERCY,"230 EAST 15TH ST, 12D",1200000,2/20/20
GRAMERCY,"242 EAST 19, 11G",480000,2/20/20
GREENWICH VILLAGE-CENTRAL,"54 EAST 8TH STREET, 3H",405000,2/20/20
GREENWICH VILLAGE-WEST,"158 WAVERLY PLACE, 3",2600000,2/20/20
HARLEM-CENTRAL,"226 WEST 113TH STREET, 4",375000,2/20/20
HARLEM-CENTRAL,"448-50 ST. NICHOLAS AVENUE, 5C",258103,2/20/20
HARLEM-CENTRAL,"1330 5 AVENUE, 5I",985000,2/20/20
HARLEM-EAST,"1325 5 AVENUE, 4I",722958,2/20/20
HARLEM-WEST,"512 WEST 135TH STREET, 44",37189,2/20/20
JAVITS CENTER,408 W36,10,2/20/20
KIPS BAY,"301 EAST 22ND STREET, 8R",540000,2/20/20
KIPS BAY,"415 EAST 37TH STREET, 39J",1425550,2/20/20
LITTLE ITALY,"256 MOTT STREET, 1",3500000,2/20/20
LITTLE ITALY,"75 KENMARE STREET, 2E",1702317,2/20/20
MANHATTAN VALLEY,"250 MANHATTAN AVENUE, 3A",950000,2/20/20
MANHATTAN VALLEY,"321 WEST 110TH, 20B",985000,2/20/20
MIDTOWN CBD,"480 PARK AVENUE, 1617G",6467500,2/20/20
MIDTOWN CBD,"641 FIFTH AVENUE, 24F",1750000,2/20/20
MIDTOWN CBD,"721 5 AVENUE, 43G",2952925,2/20/20
MIDTOWN EAST,340 EAST 51ST STREET,66248000,2/20/20
MIDTOWN EAST,"320 EAST 57TH STREET, 12C",1085000,2/20/20
MIDTOWN EAST,"420 EAST 55TH ST, 9U",431457,2/20/20
MIDTOWN EAST,"2 SUTTON PLACE SOUTH, 14B",840000,2/20/20
MIDTOWN EAST,"444 EAST 57TH STREET, 4D",1962000,2/20/20
MIDTOWN WEST,"45 WEST 54TH STREET, 8D",370000,2/20/20
MIDTOWN WEST,"27 WEST 55TH STREET, 93",775000,2/20/20
MURRAY HILL,"50 PARK AVENUE, 9B",691000,2/20/20
SOUTHBRIDGE,"333 PEARL STREET, 12B",731000,2/20/20
TRIBECA,"54 WHITE STREET, 2",4850000,2/20/20
UPPER EAST SIDE (59-79),"315 EAST 72ND STREET, 19B",2200000,2/20/20
UPPER EAST SIDE (59-79),"440 EAST 79TH STREET, 1A",400000,2/20/20
UPPER EAST SIDE (59-79),"530 PARK AVENUE, 10A",6800000,2/20/20
UPPER EAST SIDE (59-79),"220 EAST 65TH STREET, 11M",1550000,2/20/20
UPPER EAST SIDE (59-79),"300 EAST 71ST STREET, 6K",738500,2/20/20
UPPER EAST SIDE (59-79),"300 EAST 71ST STREET, 18R",995000,2/20/20
UPPER EAST SIDE (59-79),"404 EAST 66TH STREET, ST3",37500,2/20/20
UPPER EAST SIDE (79-96),"340 EAST 93RD STREET, 28M",1050000,2/20/20
UPPER EAST SIDE (79-96),"425 EAST 79TH STREET, 11J",740000,2/20/20
UPPER EAST SIDE (79-96),"435 EAST 85TH STREET, GB9",243460,2/20/20
UPPER EAST SIDE (79-96),"535 EAST 86TH STREET, 18B",1545000,2/20/20
UPPER EAST SIDE (79-96),"40 EAST 94TH STREET, 11B",1700000,2/20/20
UPPER EAST SIDE (79-96),"170 EAST 87TH STREET, W12A",2300000,2/20/20
UPPER EAST SIDE (79-96),"200 EAST 95TH STREET, 3B",411400,2/20/20
UPPER EAST SIDE (79-96),"170 EAST 87TH STREET, ST-18",2300000,2/20/20
UPPER WEST SIDE (59-79),"118 WEST 79TH STREET, 7B",2260000,2/20/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 32C",5244727,2/20/20
UPPER WEST SIDE (59-79),"235 WEST END AVENUE, 10A",2750000,2/20/20
UPPER WEST SIDE (59-79),"235 WEST END AVENUE, 10B",2750000,2/20/20
UPPER WEST SIDE (59-79),"235 WEST END AVENUE, 10C",2750000,2/20/20
UPPER WEST SIDE (59-79),"61 WEST 62ND STREET, 5F",735000,2/20/20
UPPER WEST SIDE (59-79),"61 WEST 62ND STREET, 11H",750000,2/20/20
UPPER WEST SIDE (59-79),"161 WEST 75TH STREET, 15A",2130000,2/20/20
UPPER WEST SIDE (59-79),"170 WEST END AVENUE, 11E",915000,2/20/20
UPPER WEST SIDE (96-116),"875 WEST END AVENUE, 8D",747273,2/20/20
UPPER WEST SIDE (96-116),"340 RIVERSIDE DR, 14-A",3200000,2/20/20
WASHINGTON HEIGHTS UPPER,"870 WEST 181 STREET, 36",695000,2/20/20
WASHINGTON HEIGHTS UPPER,35 OVERLOOK TERRACE,16900000,2/20/20
WASHINGTON HEIGHTS UPPER,524 FT WASHINGTON AVENUE,16900000,2/20/20
WASHINGTON HEIGHTS UPPER,N/A WEST 184 STREET,16900000,2/20/20
CHELSEA,"320 WEST 19TH STREET, 4B",765000,2/21/20
CHELSEA,"514 WEST 24TH STREET, 6W",6520050,2/21/20
CHELSEA,"444 WEST 19TH STREET, 301",2320000,2/21/20
CHINATOWN,"354 BROADWAY, 5",3141031,2/21/20
FLATIRON,"45 EAST 22ND STREET, 14B",700000,2/21/20
FLATIRON,"45 EAST 22ND STREET, 14C",700000,2/21/20
FLATIRON,"45 EAST 22ND STREET, PHB",24845250,2/21/20
FLATIRON,"45 EAST 22ND STREET, PHA",19361423,2/21/20
GRAMERCY,"245 EAST 25TH STREET, 2E",675000,2/21/20
GREENWICH VILLAGE-CENTRAL,"55 EAST 9TH STREET, 5M",837300,2/21/20
GREENWICH VILLAGE-WEST,"61 JANE STREET, 12K",1475000,2/21/20
HARLEM-CENTRAL,"2460 7TH AVENUE, 37",280000,2/21/20
HARLEM-CENTRAL,"106 WEST 116 STREET, 2A",860000,2/21/20
HARLEM-CENTRAL,"352 W 117TH STREET, 5B",555000,2/21/20
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 617",575000,2/21/20
HARLEM-UPPER,465 WEST 144 STREET,1900000,2/21/20
HARLEM-UPPER,813 ST NICHOLAS AVENUE,4500000,2/21/20
HARLEM-UPPER,"270 CONVENT AVENUE, 8B",498500,2/21/20
MANHATTAN VALLEY,"372 CENTRAL PARK WEST, 10P",2052250,2/21/20
MIDTOWN CBD,"60 EAST 55TH STREET, 19B",630000,2/21/20
MIDTOWN EAST,"5 TUDOR CITY PLACE, B12",245000,2/21/20
MIDTOWN EAST,"300 EAST 59TH STREET, 1707",1047000,2/21/20
MIDTOWN WEST,"1600 BROADWAY, 10G",1200000,2/21/20
MIDTOWN WEST,"53 WEST 53RD STREET, 20E",3342860,2/21/20
MURRAY HILL,"10 PARK AVE, 6G",525000,2/21/20
MURRAY HILL,"11 EAST 29TH STREET, 23C",1680000,2/21/20
SOHO,"7 WOOSTER STREET, 6A",3250000,2/21/20
SOHO,"115 MERCER STREET, 4B",3500000,2/21/20
SOUTHBRIDGE,"130 BEEKMAN STREET, 3C",1295000,2/21/20
TRIBECA,"350 ALBANY STREET, 2C",800000,2/21/20
TRIBECA,"15 JAY STREET, 4",4075000,2/21/20
UPPER EAST SIDE (59-79),"315 EAST 77TH STREET, 1G",455000,2/21/20
UPPER EAST SIDE (59-79),"188 EAST 64TH STREET, 1601",1100000,2/21/20
UPPER EAST SIDE (59-79),"20 EAST 68TH STREET, 8C",2070000,2/21/20
UPPER EAST SIDE (79-96),"151 EAST 83RD STREET, 9D",1337500,2/21/20
UPPER EAST SIDE (79-96),"222 EAST 80TH STREET, 3C",950000,2/21/20
UPPER EAST SIDE (79-96),"201 E 83RD ST, 9F",477000,2/21/20
UPPER EAST SIDE (79-96),"250 EAST 87TH STREET, 19C",995000,2/21/20
UPPER EAST SIDE (79-96),"340 EAST 80TH STREET, 15H",640000,2/21/20
UPPER EAST SIDE (79-96),"40 EAST 94TH STREET, 30B",2550000,2/21/20
UPPER WEST SIDE (59-79),"235 WEST 71ST STREET, 2C",925000,2/21/20
UPPER WEST SIDE (59-79),"1 WEST END AVENUE, 40D",5959923,2/21/20
UPPER WEST SIDE (59-79),"10 RIVERSIDE BLVD, 30E",4139186,2/21/20
UPPER WEST SIDE (59-79),"150 WEST END AVENUE, 24J",600000,2/21/20
UPPER WEST SIDE (59-79),"1965 BROADWAY, 4R",250000,2/21/20
UPPER WEST SIDE (79-96),"347 WEST 87TH STREET, 4",2600000,2/21/20
UPPER WEST SIDE (79-96),"35 WEST 92ND STREET, 4D",699000,2/21/20
UPPER WEST SIDE (79-96),"710 WEST END AVENUE, 16A",1250000,2/21/20
WASHINGTON HEIGHTS UPPER,"720 FORT WASHINGTON AVENUE, A",245000,2/21/20
CHELSEA,"300 WEST 23RD STREET, 4L",480000,2/24/20
CHELSEA,"127 WEST 24TH STREET, 5THFL",3625000,2/24/20
CIVIC CENTER,"49-51 CHAMBERS STREET, 8C",1895000,2/24/20
FLATIRON,"21 EAST 22ND STREET, 5I",1128000,2/24/20
FLATIRON,"12 WEST 18TH STREET, 9E",2999999,2/24/20
GRAMERCY,"242 EAST 25TH STREET, 10D",530000,2/24/20
GRAMERCY,"200 EAST 21ST STREET, 15C",4100255,2/24/20
