Neighborhood,Address,Sale Price,Sale Date
ELTINGVILLE,106 SERRELL AVENUE,455000.00,1/29/20
ELTINGVILLE,135 FIGUREA AVENUE,690000.00,6/11/20
ELTINGVILLE,163 FIGUREA AVENUE,499000.00,2/3/20
ELTINGVILLE,808 LEVERETT AVENUE,657000.00,2/26/20
ELTINGVILLE,744 BARLOW AVENUE,435000.00,8/19/20
ELTINGVILLE,738 BARLOW AVENUE,525000.00,5/29/20
ELTINGVILLE,112 BERRY AVENUE,650000.00,8/13/20
ELTINGVILLE,9 WATKINS AVENUE,575000.00,6/1/20
ELTINGVILLE,36 CHALLENGER DRIVE,365000.00,2/20/20
ELTINGVILLE,78 TOKEN STREET,550000.00,6/12/20
ELTINGVILLE,5 LADD AVENUE,497500.00,3/24/20
ELTINGVILLE,25 FUTURITY PLACE,355000.00,1/30/20
ELTINGVILLE,124 NOTUS AVE,525000.00,2/14/20
ELTINGVILLE,726 DRUMGOOLE ROAD WEST,114500.00,1/31/20
ELTINGVILLE,17 WALKER COURT,560000.00,2/6/20
ELTINGVILLE,25 FORRESTAL AVENUE,550000.00,4/13/20
ELTINGVILLE,105 FORRESTAL AVENUE,617000.00,1/10/20
ELTINGVILLE,20 WOEHRLE AVENUE,553000.00,8/28/20
ELTINGVILLE,90 WOEHRLE AVENUE,560000.00,8/17/20
ELTINGVILLE,40 LORING AVENUE,564075.00,5/8/20
ELTINGVILLE,50 LORING AVENUE,545000.00,6/2/20
ELTINGVILLE,55 MC ARTHUR AVENUE,536243.00,2/3/20
ELTINGVILLE,106 GOLD AVENUE,632000.00,4/28/20
ELTINGVILLE,46 FORRESTAL AVENUE,637500.00,2/7/20
ELTINGVILLE,150 MC ARTHUR AVENUE,420000.00,8/20/20
ELTINGVILLE,67 ALEXANDER AVENUE,545000.00,4/17/20
ELTINGVILLE,9 ALEXANDER AVENUE,500000.00,3/20/20
ELTINGVILLE,38 SUNFIELD AVENUE,508000.00,4/29/20
ELTINGVILLE,108 KENMORE STREET,500000.00,1/14/20
ELTINGVILLE,47 DIERAUF STREET,445000.00,3/5/20
ELTINGVILLE,17 DON COURT,460000.00,1/31/20
ELTINGVILLE,809 ARDEN AVENUE,415000.00,5/8/20
ELTINGVILLE,104 DETROIT AVENUE,90000.00,3/19/20
ELTINGVILLE,830 CARLTON BOULEVARD,590000.00,3/26/20
ELTINGVILLE,494 DRUMGOOLE ROAD EAST,759000.00,2/11/20
ELTINGVILLE,57 RENSSELAER AVENUE,565000.00,8/27/20
ELTINGVILLE,543 ARDEN AVENUE,900000.00,6/24/20
ELTINGVILLE,122 STAFFORD AVENUE,450000.00,1/2/20
ELTINGVILLE,83 STAFFORD AVENUE,660000.00,4/30/20
ELTINGVILLE,16 CROWN COURT,440000.00,1/22/20
ELTINGVILLE,44 CROWN COURT,365000.00,5/4/20
ELTINGVILLE,34 CROWN COURT,405000.00,5/18/20
ELTINGVILLE,16 DEBORAH LOOP,440100.00,4/13/20
ELTINGVILLE,96 DEBORAH LOOP,460000.00,6/25/20
ELTINGVILLE,15 PRESTON AVENUE,790000.00,5/27/20
ELTINGVILLE,475 MOSELY AVENUE,620000.00,5/28/20
ELTINGVILLE,296 MOSELY AVENUE,955000.00,3/18/20
ELTINGVILLE,507 LAMOKA AVENUE,800000.00,8/24/20
ELTINGVILLE,60 LAREDO AVENUE,732500.00,5/19/20
ELTINGVILLE,691 KATAN AVENUE,730000.00,3/19/20
ELTINGVILLE,77 AUGUSTA AVENUE,598888.00,8/31/20
ELTINGVILLE,78 SCRANTON AVENUE,855000.00,1/30/20
ELTINGVILLE,91 SCRANTON AVENUE,795000.00,7/23/20
ELTINGVILLE,113 SCRANTON AVENUE,815000.00,5/22/20
ELTINGVILLE,111 STROUD AVENUE,870000.00,5/5/20
ELTINGVILLE,24 ADLAI CIRCLE,690000.00,6/3/20
ELTINGVILLE,170 SERRELL AVENUE,859000.00,6/29/20
ELTINGVILLE,86 SERRELL AVENUE,943400.00,8/31/20
ELTINGVILLE,574 WAINWRIGHT AVENUE,990000.00,7/1/20
ELTINGVILLE,570 WAINWRIGHT AVENUE,985000.00,8/10/20
ELTINGVILLE,618 LAMOKA AVENUE,770000.00,1/28/20
ELTINGVILLE,156 LOVELACE AVENUE,808000.00,1/3/20
ELTINGVILLE,494 GENESEE AVENUE,673000.00,2/27/20
ELTINGVILLE,80 LOVELACE AVENUE,860000.00,8/27/20
ELTINGVILLE,456 DRUMGOOLE ROAD WEST,589900.00,4/3/20
ELTINGVILLE,18 TRYON AVE,415000.00,8/31/20
ELTINGVILLE,248 WOEHRLE AVENUE,680000.00,3/5/20
ELTINGVILLE,145 SHOTWELL AVENUE,687500.00,5/12/20
ELTINGVILLE,137 SHOTWELL AVENUE,719000.00,8/14/20
ELTINGVILLE,83 SUNFIELD AVENUE,585000.00,6/11/20
ELTINGVILLE,374 GRANTWOOD AVENUE,770000.00,2/19/20
ELTINGVILLE,58 GRANTWOOD AVENUE,815000.00,3/6/20
ELTINGVILLE,171 SHELDON AVENUE,250000.00,4/22/20
ELTINGVILLE,479 CARLTON BOULEVARD,655000.00,3/16/20
ELTINGVILLE,"4654 AMBOY ROAD, 2A",475000.00,4/27/20
ELTINGVILLE,"41B VILLAGE LANE, 19B",430000.00,4/22/20
ELTINGVILLE,"37 VILLAGE LANE, 21B",450000.00,1/16/20
ELTINGVILLE,28 SYLVIA STREET,221975.00,8/3/20
ELTINGVILLE,N/A SYLVIA STREET,221975.00,8/3/20
EMERSON HILL,1 TWIN OAK DRIVE,706500.00,5/12/20
EMERSON HILL,120 LONGFELLOW AVENUE,1225000.00,4/24/20
EMERSON HILL,82 DOUGLAS ROAD,3350000.00,7/28/20
EMERSON HILL,64 NICOLE LOOP,1160000.00,1/13/20
EMERSON HILL,34 MICHAEL LOOP,960000.00,7/1/20
EMERSON HILL,29 MICHAEL LOOP,1185000.00,5/14/20
EMERSON HILL,46 HEWITT AVENUE,560000.00,3/12/20
EMERSON HILL,24 MILDEN AVENUE,775000.00,7/30/20
EMERSON HILL,51 WITTEMAN PLACE,720000.00,2/6/20
EMERSON HILL,30 HEWITT AVENUE,460000.00,1/10/20
EMERSON HILL,N/A EMERSON DRIVE,227500.00,8/3/20
EMERSON HILL,N/A DOUGLAS ROAD,1225000.00,4/24/20
EMERSON HILL,N/A DOUGLAS ROAD,1225000.00,4/24/20
GRANT CITY,212 SEAVIEW AVENUE,585000.00,2/3/20
GRANT CITY,152 JEFFERSON STREET,460000.00,1/13/20
GRANT CITY,728 NORTH RAILROAD AVE,565000.00,3/31/20
GRANT CITY,124 DONGAN HILLS AVENUE,565000.00,3/3/20
GRANT CITY,85 JEFFERSON AVENUE,600000.00,5/15/20
GRANT CITY,229 HULL AVENUE,580000.00,6/25/20
GRANT CITY,131 BEDFORD AVENUE,650000.00,3/17/20
GRANT CITY,217 HUNTER AVENUE,670000.00,6/5/20
GRANT CITY,31 COLFAX AVENUE,518000.00,2/10/20
GRANT CITY,29 COLFAX AVENUE,538000.00,8/6/20
GRANT CITY,120 BEDFORD AVENUE,437500.00,2/4/20
GRANT CITY,4 EDISON STREET,480000.00,2/24/20
GRANT CITY,168 BEDFORD AVENUE,615000.00,6/16/20
GRANT CITY,219 MIDLAND AVENUE,480000.00,4/15/20
GRANT CITY,31 GRANT PLACE,565000.00,1/17/20
GRANT CITY,50 GRANT PLACE,300000.00,2/26/20
GRANT CITY,67 GREELEY AVENUE,678000.00,6/19/20
GRANT CITY,160 FREMONT AVENUE,485000.00,7/22/20
GRANT CITY,189 FREMONT AVENUE,625000.00,9/8/20
GRANT CITY,70 CLAWSON STREET,645000.00,6/23/20
GRANT CITY,110 SEAVIEW AVENUE,820000.00,3/11/20
GRANT CITY,59 STOBE AVENUE,815000.00,6/12/20
GRANT CITY,117 ZOE STREET,610000.00,4/14/20
GRANT CITY,222 DONGAN HILLS AVENUE,794235.00,8/11/20
GRANT CITY,46 ADAMS AVENUE,618450.00,1/10/20
GRANT CITY,1976 RICHMOND ROAD,749500.00,1/8/20
GRANT CITY,153 HAMDEN AVENUE,1191353.00,2/20/20
GRANT CITY,1075 NORTH RAILROAD AVE,988000.00,1/15/20
GRANT CITY,176 MIDLAND AVENUE,680000.00,1/15/20
GRANT CITY,209 LINCOLN AVENUE,655000.00,1/30/20
GRANT CITY,17 GREELEY AVENUE,710000.00,3/9/20
GRANT CITY,"1930 RICHMOND ROAD, A",625000.00,4/7/20
GRANT CITY,"69 VERA STREET, A",180000.00,3/6/20
GRANT CITY,"94 HUSSON ST, E",160000.00,1/22/20
GRANT CITY,"175 ZOE STREET, 1O",235000.00,5/26/20
GRANT CITY,"175 ZOE STREET, 3T",365000.00,6/5/20
GRANT CITY,"175 ZOE, 5M",249500.00,8/27/20
GRANT CITY,"175 ZOE STREET, 5M",285239.00,1/27/20
GRANT CITY,"175 ZOE STREET, 5R",255000.00,5/29/20
GRANT CITY,"100 COLFAX AVENUE, 4B",291018.00,2/27/20
GRANT CITY,"100 COLFAX AVENUE, 6G",240000.00,3/12/20
GRANT CITY,"100 COLFAX AVENUE, 7J",305000.00,4/16/20
GRANT CITY,"100 COLFAX AVENUE, 4M",260000.00,3/17/20
GRANT CITY,"100 COLFAX AVENUE, 4P",170000.00,1/21/20
GRANT CITY,"100 COLFAX AVENUE, 5Q",175000.00,6/10/20
GRANT CITY,"145 LINCOLN AVENUE, 6C",180965.00,6/10/20
GRANT CITY,"145 LINCOLN AVENUE, 1L",285000.00,8/24/20
GRANT CITY,"145 LINCOLN AVENUE, 5N",270000.00,7/16/20
GRANT CITY,"145 LINCOLN AVENUE, 7N",279000.00,5/13/20
GRANT CITY,"145 LINCOLN AVENUE, 7P",218403.00,8/6/20
GRANT CITY,"145 LINCOLN AVENUE, 7W",394000.00,6/4/20
GRANT CITY,"145 LINCOLN AVENUE, 7Y",278850.00,3/20/20
GRANT CITY,128 LINCOLN AVENUE,1045000.00,7/24/20
GRANT CITY,215 LIBERTY AVENUE,880000.00,2/12/20
GRASMERE,1931 CLOVE ROAD,538000.00,3/30/20
GRASMERE,669 WEST FINGERBOARD RD,688000.00,6/3/20
GRASMERE,12 VISTA PLACE,1230250.00,1/17/20
GRASMERE,138 HILLCREST TERRACE,810000.00,7/9/20
GRASMERE,122 HILLCREST TERRACE,710000.00,6/24/20
GRASMERE,563 BRITTON AVENUE,545000.00,6/29/20
GRASMERE,572 HANOVER AVENUE,540000.00,1/23/20
GRASMERE,41 GRASMERE AVENUE,575000.00,6/22/20
GRASMERE,35 GRASMERE AVENUE,547000.00,2/3/20
GRASMERE,77 GRASMERE AVENUE,400000.00,7/23/20
GRASMERE,77 GRASMERE AVENUE,290000.00,5/26/20
GRASMERE,25 ROME AVENUE,738000.00,8/18/20
GRASMERE,90 NORTH RAILROAD AVE,475000.00,3/16/20
GRASMERE,58 GARRETSON LANE,595000.00,8/28/20
GRASMERE,14 STANWICH STREET,368439.00,4/29/20
GRASMERE,2223 CLOVE ROAD,850000.00,3/19/20
GRASMERE,164 BEVERLY ROAD,999000.00,6/15/20
GRASMERE,30 RADCLIFF ROAD,126750.00,6/26/20
GRASMERE,652 WEST FINGERBOARD RD,639000.00,7/16/20
GRASMERE,17 BRIARCLIFF ROAD,830000.00,2/11/20
GRASMERE,495 STEUBEN STREET,800000.00,7/7/20
GRASMERE,609 WEST FINGERBOARD ROAD,719650.00,1/31/20
GRASMERE,645 WEST FINGERBOARD RD,890000.00,1/23/20
GRASMERE,61 COLUMBUS AVENUE,660000.00,8/14/20
GRASMERE,"39 PAMELA LANE, N/A",483000.00,3/19/20
GRASMERE,"989 WEST FINGERBOARD RD, N/A",614200.00,2/24/20
GREAT KILLS,31B FRANKLIN LANE,360000.00,8/14/20
GREAT KILLS,39 CHESS LOOP,10.00,7/7/20
GREAT KILLS,28 LYLE COURT,471913.00,1/6/20
GREAT KILLS,41 BLYTHE PLACE,668000.00,8/5/20
GREAT KILLS,30 DINA COURT,640000.00,6/25/20
GREAT KILLS,14 DINA COURT,626000.00,6/4/20
GREAT KILLS,170 COTTER AVENUE,640000.00,9/2/20
GREAT KILLS,157 CORONA AVENUE,280000.00,8/12/20
GREAT KILLS,17 ATMORE PLACE,430000.00,7/30/20
GREAT KILLS,130 CORONA AVENUE,430000.00,2/4/20
GREAT KILLS,9 CROFT COURT,425000.00,1/15/20
GREAT KILLS,191 COTTER AVENUE,485000.00,3/10/20
GREAT KILLS,187 COTTER AVENUE,550000.00,4/30/20
GREAT KILLS,43 CROFT COURT,555000.00,7/23/20
GREAT KILLS,10 CROFT COURT,345000.00,8/6/20
GREAT KILLS,16A FULLER COURT,290000.00,6/4/20
GREAT KILLS,17 GARTH COURT,380000.00,2/18/20
GREAT KILLS,64 SABLE LOOP,410000.00,7/31/20
GREAT KILLS,40 SABLE LOOP,444523.00,3/10/20
GREAT KILLS,40 SABLE LOOP,295050.00,7/31/20
GREAT KILLS,7 TANGLEWOOD DR,580000.00,3/4/20
GREAT KILLS,11 TANGLEWOOD DRIVE,691392.00,4/23/20
GREAT KILLS,19 TANGLEWOOD DRIVE,717866.00,4/17/20
GREAT KILLS,27 TANGLEWOOD DRIVE,721939.00,3/25/20
GREAT KILLS,33 TANGLEWOOD DR,720000.00,2/12/20
GREAT KILLS,111 TANGLEWOOD DRIVE,510000.00,2/10/20
GREAT KILLS,123 TANGLEWOOD DRIVE,568000.00,7/24/20
GREAT KILLS,163 TANGLEWOOD DRIVE,615000.00,6/22/20
GREAT KILLS,227 TANGLEWOOD DRIVE,595000.00,1/21/20
GREAT KILLS,347 TANGLEWOOD DRIVE,1000.00,2/20/20
GREAT KILLS,56 COUNTRY WOODS LANE,768123.00,2/10/20
GREAT KILLS,340 TANGLEWOOD DRIVE,458500.00,1/2/20
GREAT KILLS,50 TUDOR STREET,815000.00,1/30/20
GREAT KILLS,140 SANDALWOOD DRIVE,520000.00,3/6/20
GREAT KILLS,37 KENNINGTON STREET,605000.00,1/6/20
GREAT KILLS,325 CORBIN AVENUE,600000.00,5/8/20
GREAT KILLS,74 TANGLEWOOD DRIVE,774000.00,8/19/20
GREAT KILLS,531 GREAVES AVENUE,470000.00,5/11/20
GREAT KILLS,63 DALEHAM STREET,612000.00,7/22/20
GREAT KILLS,69 DALEHAM STREET,240000.00,8/31/20
GREAT KILLS,140 DALEHAM STREET,520000.00,9/11/20
GREAT KILLS,149 FAIRFIELD STREET,600000.00,1/22/20
GREAT KILLS,146 FAIRFIELD STREET,635000.00,1/7/20
GREAT KILLS,150 BARLOW AVENUE,594000.00,5/29/20
GREAT KILLS,68 KENNINGTON STREET,600000.00,5/29/20
GREAT KILLS,77 NAHANT STREET,615000.00,4/9/20
GREAT KILLS,147 GIFFORDS LANE,733500.00,7/31/20
GREAT KILLS,162 SHAFTER AVENUE,508000.00,4/16/20
GREAT KILLS,165 SHAFTER AVENUE,555000.00,8/27/20
GREAT KILLS,162 EXETER STREET,550000.00,2/14/20
GREAT KILLS,83 KATAN AVENUE,420000.00,2/24/20
GREAT KILLS,70 KATAN AVENUE,571238.00,7/19/20
GREAT KILLS,65 EXETER STREET,525000.00,4/24/20
GREAT KILLS,3755 AMBOY ROAD,647000.00,1/15/20
GREAT KILLS,40 STONECREST COURT,385000.00,1/16/20
GREAT KILLS,47 GREAVES LANE,340000.00,7/22/20
GREAT KILLS,10 STERN COURT,424700.00,1/3/20
GREAT KILLS,154 SPRATT AVENUE,565000.00,6/23/20
GREAT KILLS,192 SPRATT AVENUE,455000.00,1/31/20
GREAT KILLS,111 REDGRAVE AVENUE,557777.00,3/3/20
GREAT KILLS,15 GREENCROFT AVENUE,575000.00,7/17/20
GREAT KILLS,127 GREENCROFT AVENUE,505000.00,3/3/20
GREAT KILLS,215 GREENCROFT AVENUE,740000.00,3/3/20
GREAT KILLS,20 DENT ROAD,1186261.00,1/28/20
GREAT KILLS,40 HIGHLAND ROAD,937000.00,1/3/20
GREAT KILLS,100 HIGHLAND ROAD,1194800.00,1/30/20
GREAT KILLS,24 RUSTIC PLACE,1175000.00,6/8/20
GREAT KILLS,74 CLEVELAND AVENUE,520000.00,1/27/20
GREAT KILLS,725 DURANT AVENUE,350000.00,2/28/20
GREAT KILLS,261 CLEVELAND AVENUE,270000.00,7/16/20
GREAT KILLS,42 NASH COURT,645000.00,8/28/20
GREAT KILLS,241 NELSON AVENUE,460000.00,7/29/20
GREAT KILLS,268 CLEVELAND AVENUE,510000.00,1/14/20
GREAT KILLS,24 FAIRLAWN LOOP,543000.00,6/26/20
GREAT KILLS,41 FAIRLAWN LOOP,499000.00,9/8/20
GREAT KILLS,61 FAIRLAWN LOOP,520000.00,2/20/20
GREAT KILLS,62 FAIRLAWN LOOP,595000.00,2/11/20
GREAT KILLS,35 CORAL COURT,655000.00,6/17/20
GREAT KILLS,27 MC KEE AVENUE,665000.00,3/30/20
GREAT KILLS,138 WHITMAN AVENUE,450000.00,3/3/20
GREAT KILLS,15 MORRIS PLACE,75300.00,8/5/20
GREAT KILLS,24 SCARSDALE STREET,495000.00,5/29/20
GREAT KILLS,478 ARMSTRONG AVENUE,518000.00,2/25/20
GREAT KILLS,443 BEACH ROAD,535000.00,6/19/20
GREAT KILLS,450 ROBINSON AVENUE,999000.00,5/27/20
GREAT KILLS,54 ST. ALBANS,535000.00,1/3/20
GREAT KILLS,404 ROBINSON AVENUE,490000.00,3/27/20
GREAT KILLS,378 BEACH ROAD,350000.00,8/21/20
GREAT KILLS,379 RIDGECREST AVENUE,574900.00,2/26/20
GREAT KILLS,387 WINCHESTER AVENUE,725000.00,5/18/20
GREAT KILLS,77 HILLCREST AVENUE,550000.00,2/5/20
GREAT KILLS,241 LINDENWOOD ROAD,530000.00,8/31/20
GREAT KILLS,15 ACACIA AVENUE,567000.00,6/24/20
GREAT KILLS,41 ACACIA AVENUE,555000.00,7/9/20
GREAT KILLS,101 RAMBLEWOOD AVENUE,588000.00,1/27/20
GREAT KILLS,111 RAMBLEWOOD AVENUE,590000.00,7/14/20
GREAT KILLS,97 CLOVERDALE AVENUE,775000.00,6/18/20
GREAT KILLS,46 RAMBLEWOOD AVE,525000.00,3/23/20
GREAT KILLS,409 ARMSTRONG AVENUE,450000.00,3/13/20
GREAT KILLS,24 ELMWOOD AVENUE,605000.00,8/26/20
GREAT KILLS,274 ROBINSON AVENUE,685000.00,1/16/20
GREAT KILLS,293 BEACH ROAD,520000.00,4/9/20
GREAT KILLS,297 BEACH ROAD,590000.00,3/6/20
GREAT KILLS,179 PACIFIC AVENUE,520000.00,3/4/20
GREAT KILLS,301 THORNYCROFT AVENUE,601000.00,4/14/20
GREAT KILLS,162 DAVID STREET,430000.00,8/27/20
GREAT KILLS,169 ARMSTRONG AVENUE,600000.00,6/5/20
GREAT KILLS,219 ROBINSON AVENUE,510000.00,8/27/20
GREAT KILLS,235 ROBINSON AVENUE,10.00,1/22/20
GREAT KILLS,216 ROBINSON AVENUE,527454.00,3/27/20
GREAT KILLS,196 ROBINSON AVENUE,475000.00,4/22/20
GREAT KILLS,215 THORNYCROFT AVENUE,807000.00,4/9/20
GREAT KILLS,165 WINCHESTER AVENUE,563800.00,6/24/20
GREAT KILLS,130 WINCHESTER AVENUE,685610.00,1/16/20
GREAT KILLS,4291 RICHMOND AVENUE,572000.00,1/3/20
GREAT KILLS,26 CRISPI LANE,605000.00,3/16/20
GREAT KILLS,196 WIMAN AVENUE,360000.00,9/2/20
GREAT KILLS,210 WIMAN AVENUE,641498.00,3/5/20
GREAT KILLS,216 WIMAN AVENUE,155000.00,5/29/20
GREAT KILLS,77 GOODALL STREET,682228.00,3/24/20
GREAT KILLS,114 GOODALL STREET,447500.00,3/30/20
GREAT KILLS,216 TENNYSON DRIVE,999000.00,3/20/20
GREAT KILLS,11 GLOVER STREET,705000.00,9/1/20
GREAT KILLS,30 GLOVER STREET,420000.00,7/31/20
GREAT KILLS,19 HIGHLAND LANE,400000.00,1/28/20
GREAT KILLS,62 ARMSTRONG AVENUE,630000.00,3/20/20
GREAT KILLS,75 GROTON STREET,575000.00,8/10/20
GREAT KILLS,77 LITTLEFIELD AVENUE,490000.00,5/8/20
GREAT KILLS,66 LITTLEFIELD AVENUE,446000.00,6/12/20
GREAT KILLS,41 WINCHESTER AVENUE,392000.00,9/4/20
GREAT KILLS,85 WINCHESTER AVENUE,550000.00,9/3/20
GREAT KILLS,459 TENNYSON DRIVE,715000.00,2/3/20
GREAT KILLS,14 SEACREST AVENUE,860000.00,6/9/20
GREAT KILLS,54 SEACREST AVENUE,414100.00,7/21/20
GREAT KILLS,62 SEACREST AVENUE,575000.00,2/20/20
GREAT KILLS,34 OCEANIC AVE,425000.00,6/18/20
GREAT KILLS,36 RHETT AVENUE,450000.00,8/5/20
GREAT KILLS,46 RHETT AVENUE,447500.00,1/22/20
GREAT KILLS,284 DEWEY AVENUE,528225.00,8/3/20
GREAT KILLS,97 WOODLAND AVE,487500.00,8/19/20
GREAT KILLS,267 COLON AVENUE,553750.00,1/17/20
GREAT KILLS,91 STIEG AVENUE,540000.00,9/10/20
GREAT KILLS,4 ARKANSAS AVENUE,615000.00,8/26/20
GREAT KILLS,22 MICHAEL COURT,409500.00,1/3/20
GREAT KILLS,339 COLON AVENUE,551500.00,7/17/20
GREAT KILLS,49 PEMBERTON AVENUE,437500.00,7/15/20
GREAT KILLS,184 GURLEY AVENUE,512000.00,7/31/20
GREAT KILLS,185 GURLEY AVENUE,605000.00,3/25/20
GREAT KILLS,38 WILSON AVENUE,518800.00,6/15/20
GREAT KILLS,24 WILSON AVENUE,548200.00,9/25/20
GREAT KILLS,65 BROOKFIELD AVENUE,640000.00,8/10/20
GREAT KILLS,221 ABINGDON AVENUE,557000.00,1/6/20
GREAT KILLS,247 BROOKFIELD AVENUE,580000.00,7/10/20
GREAT KILLS,259 BROOKFIELD AVENUE,645000.00,6/4/20
GREAT KILLS,359 ABINGDON AVENUE,493000.00,1/15/20
GREAT KILLS,397 ABINGDON AVENUE,420000.00,4/24/20
GREAT KILLS,418 COLON AVENUE,490000.00,8/5/20
GREAT KILLS,406 COLON AVE,497500.00,8/17/20
GREAT KILLS,388 COLON AVENUE,467000.00,1/22/20
GREAT KILLS,384 COLON AVENUE,540000.00,5/19/20
GREAT KILLS,337 BROOKFIELD AVENUE,468888.00,6/16/20
GREAT KILLS,394 BROOKFIELD AVENUE,527000.00,2/25/20
GREAT KILLS,144 WILSON AVENUE,535000.00,9/4/20
GREAT KILLS,94 FERN AVENUE,600000.00,8/21/20
GREAT KILLS,27 FERN AVENUE,685000.00,4/28/20
GREAT KILLS,374 KATAN AVENUE,740000.00,5/29/20
GREAT KILLS,362 KATAN AVENUE,715000.00,9/10/20
GREAT KILLS,21 NOTRE DAME AVENUE,869000.00,5/18/20
GREAT KILLS,28 EAST AUGUSTA AVENUE,600000.00,1/7/20
GREAT KILLS,440 LEVERETT AVENUE,792000.00,4/27/20
GREAT KILLS,376 BARLOW AVE,525000.00,6/11/20
GREAT KILLS,376 GURLEY AVENUE,531000.00,6/30/20
GREAT KILLS,365 GURLEY AVE,589000.00,2/14/20
GREAT KILLS,454 CORTELYOU AVENUE,515000.00,6/10/20
GREAT KILLS,341 CORTELYOU AVENUE,565500.00,1/27/20
GREAT KILLS,350 CORTELYOU AVENUE,565000.00,6/30/20
GREAT KILLS,128 EAST FIGUREA AVENUE,574000.00,1/17/20
GREAT KILLS,274 CORTELYOU AVENUE,528000.00,1/9/20
GREAT KILLS,31 STANLEY CIRCLE,670000.00,3/4/20
GREAT KILLS,19 STANLEY CIRCLE,550000.00,5/12/20
GREAT KILLS,127 EAST FIGUREA AVENUE,618000.00,2/12/20
GREAT KILLS,84 MIDDLE LOOP ROAD,555000.00,7/29/20
GREAT KILLS,181 GENESEE AVENUE,610000.00,1/15/20
GREAT KILLS,17 MIDDLE LOOP ROAD,535000.00,1/16/20
GREAT KILLS,93 MIDDLE LOOP ROAD,605000.00,1/23/20
GREAT KILLS,471 RIDGEWOOD AVENUE,385000.00,1/17/20
GREAT KILLS,116 EAST MACON AVENUE,512000.00,5/4/20
GREAT KILLS,481 BARLOW AVENUE,460000.00,6/23/20
GREAT KILLS,332 WILSON AVENUE,490000.00,6/15/20
GREAT KILLS,29 MARIA LANE,375000.00,5/1/20
GREAT KILLS,140 ELTINGVILLE BLVD,658000.00,2/6/20
GREAT KILLS,587 KATAN AVENUE,515000.00,5/21/20
GREAT KILLS,36 SWEETBROOK ROAD,530000.00,1/8/20
GREAT KILLS,130 GETZ AVENUE,537500.00,3/9/20
GREAT KILLS,412 ELTINGVILLE BLVD,440000.00,4/23/20
GREAT KILLS,507 ELTINGVILLE BLVD,585000.00,6/10/20
GREAT KILLS,533 ELTINGVILLE BLVD,612000.00,6/26/20
GREAT KILLS,377 BARTLETT AVENUE,650000.00,8/20/20
GREAT KILLS,23 CORONA AVENUE,630000.00,1/13/20
GREAT KILLS,62 CORONA AVE,660000.00,1/2/20
GREAT KILLS,96 WILLOWWOOD LANE,725000.00,1/2/20
GREAT KILLS,104 WILLOWWOOD LANE,615000.00,3/20/20
GREAT KILLS,37 SANDALWOOD DRIVE,825000.00,8/24/20
GREAT KILLS,101 GREAVES AVENUE,670000.00,7/9/20
GREAT KILLS,96 ISLINGTON STREET,630000.00,1/14/20
GREAT KILLS,296 MILES AVENUE,654000.00,4/29/20
GREAT KILLS,71 LEVERETT AVENUE,716400.00,1/17/20
GREAT KILLS,150 JUMEL STREET,749000.00,8/28/20
GREAT KILLS,29 CARDINAL LANE,679000.00,2/24/20
GREAT KILLS,137 WOODCUTTERS LANE,610000.00,8/12/20
GREAT KILLS,71 WOODCUTTERS LANE,449900.00,1/23/20
GREAT KILLS,135 KEEGANS LANE,855000.00,6/15/20
GREAT KILLS,388 DURANT AVENUE,685000.00,2/14/20
GREAT KILLS,180 KEEGANS LANE,830000.00,1/2/20
GREAT KILLS,3699 HYLAN BOULEVARD,630000.00,6/22/20
GREAT KILLS,9 HIGHLAND ROAD,700000.00,7/23/20
GREAT KILLS,91 HIGHLAND ROAD,738000.00,9/16/20
GREAT KILLS,528 DURANT AVENUE,695000.00,3/5/20
GREAT KILLS,105 RUSTIC PLACE,216363.00,2/28/20
GREAT KILLS,109 RUSTIC PLACE,650000.00,9/11/20
GREAT KILLS,151 HOLLY AVENUE,628300.00,1/10/20
GREAT KILLS,432 BEACH ROAD,931699.00,6/26/20
GREAT KILLS,421 RIDGECREST AVENUE,678000.00,4/7/20
GREAT KILLS,105 HILLCREST AVENUE,748414.00,6/9/20
GREAT KILLS,43 RAMBLEWOOD AVENUE,951962.00,2/5/20
GREAT KILLS,343 THORNYCROFT AVENUE,940000.00,5/15/20
GREAT KILLS,166 DAVID STREET,698999.00,7/31/20
GREAT KILLS,252 HILLCREST STREET,200000.00,5/9/20
GREAT KILLS,195 BEACH ROAD,835000.00,7/27/20
GREAT KILLS,79 ROBINSON AVENUE,395000.00,3/10/20
GREAT KILLS,N/A RHETT AVENUE,885878.00,3/20/20
GREAT KILLS,N/A RHETT AVENUE,916425.00,3/6/20
GREAT KILLS,64 WOODLAND AVENUE,749000.00,6/29/20
GREAT KILLS,330 GIFFORDS LANE,942500.00,5/14/20
GREAT KILLS,301 DOANE AVENUE,818000.00,1/29/20
GREAT KILLS,437 COLON AVENUE,850000.00,8/11/20
GREAT KILLS,282 KATAN AVENUE,825000.00,7/1/20
GREAT KILLS,111 ABINGDON AVENUE,760000.00,1/3/20
GREAT KILLS,265 BROOKFIELD AVENUE,504400.00,1/3/20
GREAT KILLS,288 BROOKFIELD AVENUE,710000.00,9/4/20
GREAT KILLS,60 EAST FIGUREA AVENUE,750000.00,3/10/20
GREAT KILLS,797 ARMSTRONG AVENUE,665000.00,7/23/20
