NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
BAY RIDGE,544 BAY RIDGE PARKWAY,1245000,10/28/19
BAY RIDGE,216 88TH STREET,1199000,10/28/19
BAY RIDGE,"9801 SHORE ROAD, 3J",670000,10/28/19
BEDFORD STUYVESANT,688 MADISON STREET,999900,10/28/19
BEDFORD STUYVESANT,494 GATES AVENUE,810145,10/28/19
BEDFORD STUYVESANT,185 MADISON STREET,2100000,10/28/19
BEDFORD STUYVESANT,"577 MADISON STREET, 1A",480000,10/28/19
BENSONHURST,1842 80TH STREET,1720000,10/28/19
BENSONHURST,"7608 BAY PARKWAY, 2C",610950,10/28/19
BERGEN BEACH,2276 EAST 74TH STREET,10,10/28/19
BOROUGH PARK,1764 55TH STREET,1320000,10/28/19
BOROUGH PARK,1548 40 STREET,1750000,10/28/19
BROOKLYN HEIGHTS,"164 STATE STREET, 2",980000,10/28/19
BROOKLYN HEIGHTS,"40 CLINTON STREET, 9E",595000,10/28/19
BUSHWICK,84 CORNELIA ST,1555000,10/28/19
CANARSIE,1314 EAST 104TH STREET,648500,10/28/19
COBBLE HILL,"211 WARREN STREET, 2",1665056,10/28/19
COBBLE HILL-WEST,"42 TIFFANY PLACE, 1A",1810000,10/28/19
CROWN HEIGHTS,932 ATLANTIC AVENUE,1400000,10/28/19
CROWN HEIGHTS,350 NEW YORK AVENUE,6200,10/28/19
CROWN HEIGHTS,1103 CARROLL STREET,5150000,10/28/19
CROWN HEIGHTS,"12 CROWN STREET, E09",825000,10/28/19
CROWN HEIGHTS,"916 PACIFIC STREET, 1",1349000,10/28/19
CYPRESS HILLS,104 HIGHLAND PLACE,525000,10/28/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 6M",580000,10/28/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 14E",690000,10/28/19
EAST NEW YORK,341 SHEPHERD AVENUE,1323850,10/28/19
EAST NEW YORK,"1065 VERMONT STREET, 5 6H",205600,10/28/19
FLATBUSH-EAST,1464 BROOKLYN AVENUE,600000,10/28/19
FLATBUSH-LEFFERTS GARDEN,"125 OCEAN AVENUE, 6C",555000,10/28/19
FLATBUSH-NORTH,"345 LENOX ROAD, 5C",539882,10/28/19
FLATBUSH-NORTH,"345 LENOX ROAD, S13",539882,10/28/19
GERRITSEN BEACH,103 NOEL AVENUE,665000,10/28/19
GRAVESEND,2472 CROPSEY AVENUE,1225000,10/28/19
MADISON,2123 AVENUE U,1200000,10/28/19
MANHATTAN BEACH,310 ORIENTAL BOULEVARD,1160000,10/28/19
MANHATTAN BEACH,70 AMHERST STREET,1150000,10/28/19
MARINE PARK,4109 AVENUE P,775000,10/28/19
OCEAN HILL,155A MAC DOUGAL STREET,700000,10/28/19
PARK SLOPE,"342 6TH AVENUE, 2",1465000,10/28/19
PARK SLOPE SOUTH,19 WINDSOR PLACE,1971000,10/28/19
PROSPECT HEIGHTS,"426 STERLING PLACE, 2D",630000,10/28/19
SHEEPSHEAD BAY,2251 EAST 23RD STREET,961000,10/28/19
SHEEPSHEAD BAY,"2517 VOORHIES AVENUE, 1G",590585,10/28/19
SHEEPSHEAD BAY,"2277 HOMECREST AVE, 6T",415000,10/28/19
SHEEPSHEAD BAY,"2517 VOORHIES AVENUE, PS5",590585,10/28/19
SUNSET PARK,134 17TH STREET,3950000,10/28/19
WILLIAMSBURG-CENTRAL,51 LYNCH STREET,8778375,10/28/19
WILLIAMSBURG-NORTH,"308 NORTH 7TH STREET, 3B",848500,10/28/19
WILLIAMSBURG-NORTH,"90 NORTH 5TH STREET, 1C",820000,10/28/19
WILLIAMSBURG-NORTH,"90 NORTH 5TH STREET, P5",820000,10/28/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, A517",988373,10/28/19
BATH BEACH,300 BAY 10TH STREET,850000,10/29/19
BATH BEACH,8943 16TH AVENUE,980000,10/29/19
BATH BEACH,8841 18TH AVENUE,1090000,10/29/19
BAY RIDGE,347 83RD STREET,1432000,10/29/19
BEDFORD STUYVESANT,224 LEXINGTON AVENUE,1375000,10/29/19
BEDFORD STUYVESANT,"114 STOCKTON STREET, 1D",1220525,10/29/19
BEDFORD STUYVESANT,"263 CLASSON AVENUE, 3F",485000,10/29/19
BEDFORD STUYVESANT,554 DEKALB AVENUE,3300000,10/29/19
BENSONHURST,7813 19TH AVENUE,1100000,10/29/19
BENSONHURST,"8023 19TH AVENUE, 3B",370000,10/29/19
BENSONHURST,"7516 BAY PARKWAY, 5E",585494,10/29/19
BOERUM HILL,132 DEAN STREET,260000,10/29/19
BOROUGH PARK,1226 41ST ST,1500000,10/29/19
BOROUGH PARK,"1231 65TH STREET, 1",570000,10/29/19
BOROUGH PARK,1224 50TH STREET,4100000,10/29/19
BRIGHTON BEACH,"50 BRIGHTON 1ST ROAD, 8B",285000,10/29/19
BRIGHTON BEACH,"3111 OCEAN PARKWAY, 7A",760000,10/29/19
BROOKLYN HEIGHTS,45 STATE STREET,4350000,10/29/19
BROWNSVILLE,740 HOWARD AVENUE,800000,10/29/19
BUSHWICK,963 MADISON STREET,800000,10/29/19
BUSHWICK,310 TROUTMAN STREET,650000,10/29/19
BUSHWICK,"1095 BUSHWICK AVENUE, 4D",200000,10/29/19
BUSHWICK,963 BROADWAY,1760000,10/29/19
CANARSIE,566 EAST 79TH STREET,775000,10/29/19
CANARSIE,1219 EAST 89TH STREET,860000,10/29/19
CONEY ISLAND,"2944 WEST 5TH STREET, 13T",300000,10/29/19
CONEY ISLAND,"2942 W 5TH ST, 2M",290000,10/29/19
CONEY ISLAND,"2935 WEST 5 STREET, 17G",440000,10/29/19
CROWN HEIGHTS,"475 STERLING PLACE, 5G",1280000,10/29/19
CROWN HEIGHTS,"12 CROWN STREET, E15",740000,10/29/19
CROWN HEIGHTS,"12 CROWN STREET, F14",495000,10/29/19
CYPRESS HILLS,123 HALE AVENUE,657500,10/29/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 5I",680000,10/29/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 8J",677136,10/29/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 9J",690374,10/29/19
DOWNTOWN-FULTON MALL,"110 LIVINGSTON STREET, 5O",1275000,10/29/19
DYKER HEIGHTS,"950 70TH STREET, 1C",590000,10/29/19
EAST NEW YORK,348 WORTMAN AVENUE,800000,10/29/19
FLATBUSH-CENTRAL,1512 NOSTRAND AVENUE,700000,10/29/19
FLATBUSH-CENTRAL,554 ARGYLE ROAD,1290000,10/29/19
FLATBUSH-EAST,535 EAST 48TH STREET,481000,10/29/19
FLATBUSH-EAST,1386 SCHENECTADY AVENUE,540000,10/29/19
FLATBUSH-EAST,882 NEW YORK AVENUE,930000,10/29/19
FLATBUSH-LEFFERTS GARDEN,1074 NOSTRAND AVENUE,1300000,10/29/19
FLATBUSH-NORTH,"217 EAST 92ND STREET, 4",490000,10/29/19
GERRITSEN BEACH,3150 WHITNEY AVENUE,400000,10/29/19
GOWANUS,"205 12TH STREET, 2A",738000,10/29/19
GRAVESEND,165 BAY 52ND STREET,550000,10/29/19
GRAVESEND,"2652 CROPSEY AVENUE, 12K",350000,10/29/19
GREENPOINT,75 MCGUINNESS BOULEVARD,2250000,10/29/19
GREENPOINT,"50 BAYARD STREET, PH1",3298000,10/29/19
MADISON,1978 EAST 22ND STREET,830000,10/29/19
MADISON,"2128 OCEAN AVENUE, 9F",799326,10/29/19
MADISON,"2128 OCEAN AVENUE, P24",799326,10/29/19
MANHATTAN BEACH,153 IRWIN STREET,1310000,10/29/19
MARINE PARK,2048 EAST 35TH STREET,798700,10/29/19
MIDWOOD,2710 AVENUE L,810500,10/29/19
OCEAN PARKWAY-NORTH,718 EAST 5TH STREET,1999500,10/29/19
OCEAN PARKWAY-NORTH,"350 OCEAN PARKWAY, 5D",450000,10/29/19
PARK SLOPE,"487 9TH STREET, 1",1700000,10/29/19
PROSPECT HEIGHTS,"856 WASHINGTON AVENUE, 4B",1600750,10/29/19
SHEEPSHEAD BAY,2461 EAST 13TH STREET,285000,10/29/19
SUNSET PARK,325 55 ST,1130000,10/29/19
SUNSET PARK,"728 41ST STREET, 3C",259000,10/29/19
WILLIAMSBURG-CENTRAL,209 ROSS STREET,3690000,10/29/19
WILLIAMSBURG-CENTRAL,124 PENN ST,2200000,10/29/19
WILLIAMSBURG-NORTH,"308 NORTH 7TH STREET, 7B",997520,10/29/19
WINDSOR TERRACE,501 17TH STREET,1900000,10/29/19
BAY RIDGE,556 82ND STREET,1500000,10/30/19
BAY RIDGE,"137 BAY RIDGE PARKWAY, 1",465000,10/30/19
BAY RIDGE,"61 OLIVER STREET, 3S",330000,10/30/19
BAY RIDGE,"9921 4TH AVENUE, 3C",760000,10/30/19
BAY RIDGE,"6911 SHORE ROAD, 1A",744000,10/30/19
BEDFORD STUYVESANT,730 MADISON STREET,775000,10/30/19
BEDFORD STUYVESANT,633 MADISON STREET,998980,10/30/19
BEDFORD STUYVESANT,358 LEWIS AVENUE,1,10/30/19
BEDFORD STUYVESANT,919 BEDFORD AVENUE,1675000,10/30/19
BEDFORD STUYVESANT,"196 LEFFERTS PLACE, A",1299000,10/30/19
BEDFORD STUYVESANT,733 MYRTLE AVENUE,12450000,10/30/19
BEDFORD STUYVESANT,727 MYRTLE AVENUE,12450000,10/30/19
BEDFORD STUYVESANT,725 MYRTLE AVENUE,12450000,10/30/19
BEDFORD STUYVESANT,723 MYRTLE AVENUE,12450000,10/30/19
BEDFORD STUYVESANT,725A MYRTLE AVENUE,12450000,10/30/19
BERGEN BEACH,7111 AVENUE V,850000,10/30/19
BERGEN BEACH,1201 EAST 68TH STREET,975000,10/30/19
BRIGHTON BEACH,12 BRIGHTON 10 COURT,1090000,10/30/19
BUSHWICK,"557 HART STREET, 2A",579440,10/30/19
BUSHWICK,"557 HART STREET, 2B",476560,10/30/19
BUSHWICK,"557 HART STREET, P4",579440,10/30/19
CANARSIE,638 EAST 87TH STREET,360000,10/30/19
CANARSIE,1631 EAST 94TH STREET,720000,10/30/19
CANARSIE,632 EAST 89TH STREET,865000,10/30/19
CANARSIE,"1459 EAST 108 STREET, 1A",5500000,10/30/19
CANARSIE,"1455 EAST 108 STREET, 2D",5500000,10/30/19
CANARSIE,"1447 EAST 108 STREET, 5D",5500000,10/30/19
CANARSIE,"1441 EAST 108 STREET, 7D",5500000,10/30/19
CANARSIE,"1441 EAST 108 STREET, 7E",5500000,10/30/19
CANARSIE,"1437 EAST 108 STREET, 8E",5500000,10/30/19
CANARSIE,"1435 EAST 108 STREET, 9E",5500000,10/30/19
CANARSIE,"1431 EAST 108 STREET, 10B",5500000,10/30/19
CANARSIE,"1429 EAST 108 STREET, 11A",5500000,10/30/19
CANARSIE,"1429 EAST 108 STREET, 11B",5500000,10/30/19
CANARSIE,"10802 FLATLANDS 9 STREET, 12A",5500000,10/30/19
CANARSIE,"10810 FLATLANDS 9 STREET, 15A",5500000,10/30/19
CANARSIE,"10810 FLATLANDS 9 STREET, 15B",5500000,10/30/19
CANARSIE,"10814 FLATLANDS 9 STREET, 16D",5500000,10/30/19
CANARSIE,"10822 FLATLANDS 9 STREET, 19E",5500000,10/30/19
CANARSIE,"10826 FLATLANDS 9 STREET, 20B",5500000,10/30/19
CANARSIE,"10830 FLATLANDS 9 STREET, 21E",5500000,10/30/19
CANARSIE,"10832 FLATLANDS 9 STREET, 22E",5500000,10/30/19
CANARSIE,"10836 FLATLANDS 9 STREET, 23B",5500000,10/30/19
CANARSIE,"10838 FLATLANDS 9 STREET, 24B",5500000,10/30/19
CANARSIE,"10838 FLATLANDS 9 STREET, 24D",5500000,10/30/19
CANARSIE,"10842 FLATLANDS 9 STREET, 25A",5500000,10/30/19
CANARSIE,"10848 FLATLANDS 9 STREET, 27E",5500000,10/30/19
CANARSIE,"10850 FLATLANDS 9 STREET, 28B",5500000,10/30/19
CANARSIE,"10845 SEAVIEW AVENUE, 30E",5500000,10/30/19
CANARSIE,"10843 SEAVIEW AVENUE, 31A",5500000,10/30/19
CANARSIE,"10843 SEAVIEW AVENUE, 31B",5500000,10/30/19
CANARSIE,"10843 SEAVIEW AVENUE, 31E",5500000,10/30/19
CANARSIE,"10833 SEAVIEW AVENUE, 34E",5500000,10/30/19
CANARSIE,"10831 SEAVIEW AVENUE, 35A",5500000,10/30/19
CANARSIE,"10831 SEAVIEW AVENUE, 35D",5500000,10/30/19
CANARSIE,"10827 SEAVIEW AVENUE, 36B",5500000,10/30/19
CANARSIE,"10827 SEAVIEW AVENUE, 36E",5500000,10/30/19
CANARSIE,"10821 SEAVIEW AVENUE, 38B",5500000,10/30/19
CANARSIE,"10819 SEAVIEW AVENUE, 39C",5500000,10/30/19
CANARSIE,"10813 SEAVIEW AVENUE, 41D",5500000,10/30/19
CANARSIE,"10809 SEAVIEW AVENUE, 42E",5500000,10/30/19
CANARSIE,"10801 SEAVIEW AVENUE, 45B",5500000,10/30/19
CARROLL GARDENS,292 CARROLL STREET,2828000,10/30/19
CLINTON HILL,120A HALL STREET,1250000,10/30/19
CLINTON HILL,252 LAFAYETTE AVENUE,1800000,10/30/19
CLINTON HILL,"165 CLINTON AVE, 6D",535000,10/30/19
CROWN HEIGHTS,104 KINGSTON,980000,10/30/19
CROWN HEIGHTS,"1076 EASTERN PARKWAY, 12A",400000,10/30/19
CROWN HEIGHTS,"12 CROWN STREET, C02",600000,10/30/19
CROWN HEIGHTS,"679 FRANKLIN AVENUE, 202",544928,10/30/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 8B",625000,10/30/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 12C",1428055,10/30/19
DOWNTOWN-METROTECH,"306 GOLD STREET, 6D",1050000,10/30/19
DYKER HEIGHTS,947 73RD STREET,1680000,10/30/19
EAST NEW YORK,583 SUTTER AVENUE,800000,10/30/19
EAST NEW YORK,554 NEW JERSEY AVE,352000,10/30/19
EAST NEW YORK,654 GEORGIA AVENUE,660000,10/30/19
FLATBUSH-CENTRAL,378 EAST 28TH STREET,710000,10/30/19
FLATBUSH-CENTRAL,"385 ARGYLE ROAD, 2F",590000,10/30/19
FLATBUSH-EAST,5022 SNYDER AVENUE,660000,10/30/19
FLATBUSH-EAST,1417 ALBANY,705000,10/30/19
FLATBUSH-LEFFERTS GARDEN,242 HAWTHORNE STREET,6100000,10/30/19
FLATBUSH-LEFFERTS GARDEN,244 HAWTHORNE STREET,6100000,10/30/19
FLATBUSH-NORTH,725 FENIMORE STREET,1200000,10/30/19
FORT GREENE,"230 ASHLAND PLACE, 5D",1160000,10/30/19
GERRITSEN BEACH,30 ABBEY COURT,650000,10/30/19
GERRITSEN BEACH,28 ABBEY COURT,650000,10/30/19
GRAVESEND,2630 HARWAY AVENUE,973586,10/30/19
GREENPOINT,73 MCGUINNESS BOULEVARD,1700000,10/30/19
GREENPOINT,66 1/2 NEWELL STREET,1570000,10/30/19
MIDWOOD,"1587 EAST 19TH STREET, 3B",486720,10/30/19
MIDWOOD,"1587 EAST 19TH STREET, P16",486720,10/30/19
NAVY YARD,39 WAVERLY AVENUE,67250000,10/30/19
OCEAN HILL,628 DECATUR STREET,1,10/30/19
OCEAN PARKWAY-NORTH,863 EAST 10TH STREET,1200000,10/30/19
OCEAN PARKWAY-NORTH,1573 EAST 5TH STREET,1515000,10/30/19
OCEAN PARKWAY-SOUTH,721 CRAWFORD AVENUE,898000,10/30/19
OLD MILL BASIN,5601 AVENUE N,5000000,10/30/19
PARK SLOPE,602 6TH STREET,3950000,10/30/19
PARK SLOPE,"401 8TH AVENUE, 35",1486645,10/30/19
PARK SLOPE,"487 9TH STREET, 3",1280000,10/30/19
SHEEPSHEAD BAY,2280 EAST 28TH STREET,905000,10/30/19
SHEEPSHEAD BAY,2742 HARING STREET,1600000,10/30/19
SHEEPSHEAD BAY,"2650 EAST 13TH STREET, 3A",442500,10/30/19
WILLIAMSBURG-CENTRAL,"562 BEDFORD AVENUE, B-1",535000,10/30/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, A203",1290000,10/30/19
WYCKOFF HEIGHTS,999 HART STREET,970000,10/30/19
BAY RIDGE,8713 COLONIAL ROAD,1310000,10/31/19
BAY RIDGE,828 72ND STREET,1299000,10/31/19
BEDFORD STUYVESANT,167 SKILLMAN STREET,900000,10/31/19
BEDFORD STUYVESANT,"838 QUINCY STREET, 3R",524399,10/31/19
BENSONHURST,7503 16TH AVENUE,1200000,10/31/19
BERGEN BEACH,1277 EAST 70 STREET,750000,10/31/19
BOROUGH PARK,1652 42ND STREET,2300000,10/31/19
BOROUGH PARK,1761 46TH STREET,1100000,10/31/19
BOROUGH PARK,2349 61ST STREET,1140000,10/31/19
BOROUGH PARK,"1558 56TH STREET, 1",565000,10/31/19
BOROUGH PARK,"1152 46TH STREET, 2",660000,10/31/19
BRIGHTON BEACH,"2 WEST END AVENUE, 1M",280000,10/31/19
BROOKLYN HEIGHTS,140 STATE STREET,3750000,10/31/19
BROWNSVILLE,637 AMBOY STREET,1,10/31/19
BUSH TERMINAL,239 50TH STREET,1075000,10/31/19
BUSHWICK,18 PARK STREET,1610000,10/31/19
CANARSIE,9415 FARRAGUT ROAD,385000,10/31/19
CANARSIE,"914 EAST 106 STREET, 914B",288990,10/31/19
CANARSIE,"920 EAST 106 STREET, 920B",288990,10/31/19
CARROLL GARDENS,"162 HUNTINGTON ST, 2F",1225000,10/31/19
CLINTON HILL,"185 CLINTON AVENUE, 14F",600000,10/31/19
CLINTON HILL,"88 LEFFERTS PLACE, 88-1C",1500000,10/31/19
CLINTON HILL,"132 CAMBRIDGE PLACE, 2",1425000,10/31/19
COBBLE HILL-WEST,"52 CARROLL STREET, 55-G",979500,10/31/19
CONEY ISLAND,"2930 WEST 5 STREET, 21S",345000,10/31/19
CROWN HEIGHTS,643 ST. MARKS AVENUE,10,10/31/19
CROWN HEIGHTS,"1492 BEDFORD AVENUE, 2A",1145000,10/31/19
CROWN HEIGHTS,"579 WASHINGTON AVENUE, 3B",500000,10/31/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 16C",1498055,10/31/19
DOWNTOWN-METROTECH,"306 GOLD STREET, 16E",890000,10/31/19
DOWNTOWN-METROTECH,"187 BRIDGE STREET, CF",243362,10/31/19
DYKER HEIGHTS,8513 11TH AVENUE,750000,10/31/19
EAST NEW YORK,299 LOGAN ST,400000,10/31/19
EAST NEW YORK,726 AUTUMN AVENUE,403572,10/31/19
EAST NEW YORK,1391 SUTTER AVENUE,450000,10/31/19
EAST NEW YORK,611 HEGEMAN AVENUE,730000,10/31/19
FLATBUSH-CENTRAL,315 EAST 25TH STREET,10,10/31/19
FLATBUSH-EAST,238 EAST 43 STREET,625000,10/31/19
FLATBUSH-EAST,1235 EAST 34TH STREET,796000,10/31/19
FLATBUSH-EAST,862 EAST 34TH STREET,875000,10/31/19
FLATBUSH-EAST,4801 CHURCH AVENUE,1610000,10/31/19
FLATLANDS,"1199 EAST 53RD STREET, 6K",308000,10/31/19
FORT GREENE,"383 CARLTON AVENUE, 3WEST",1499000,10/31/19
GRAVESEND,2276 65TH STREET,1300000,10/31/19
GREENPOINT,169 ECKFORD STREET,2600000,10/31/19
GREENPOINT,"21 INDIA STREET, 33D",1815794,10/31/19
GREENPOINT,"174 WEST STREET, 501",2765000,10/31/19
MADISON,"2128 OCEAN AVENUE, 9D",763688,10/31/19
MARINE PARK,1967 EAST 37TH STREET,675000,10/31/19
MIDWOOD,1191 EAST 22 STREET,1750000,10/31/19
MILL BASIN,417 MAYFAIR DRIVE SOUTH,975000,10/31/19
OCEAN HILL,221 ROCKAWAY AVE,700000,10/31/19
OLD MILL BASIN,2054 PEARSON STREET,10,10/31/19
OLD MILL BASIN,1741 E 51ST STREET,765000,10/31/19
OLD MILL BASIN,"2011 EAST 56TH STREET, 57A",150000,10/31/19
PARK SLOPE,"613 BALTIC STREET, 4B",1612500,10/31/19
PROSPECT HEIGHTS,"1 GRAND ARMY PLAZA, 11A",1800000,10/31/19
SHEEPSHEAD BAY,2212 E 29TH ST,850000,10/31/19
SHEEPSHEAD BAY,2614 EAST 29TH STREET,640000,10/31/19
SHEEPSHEAD BAY,"3901 NOSTRAND AVENUE, 40",290000,10/31/19
SUNSET PARK,257 19TH STREET,900000,10/31/19
WILLIAMSBURG-NORTH,155 GRAND STREET,3900000,10/31/19
WILLIAMSBURG-SOUTH,"412 BEDFORD AVENUE, 4",765000,10/31/19
WINDSOR TERRACE,1235 PROSPECT AVENUE,1750000,10/31/19
BAY RIDGE,238 87TH STREET,1230000,11/1/19
BEDFORD STUYVESANT,673 HANCOCK STREET,485000,11/1/19
BEDFORD STUYVESANT,22 VAN BUREN STREET,974917,11/1/19
BEDFORD STUYVESANT,478 DECATUR STREET,1340000,11/1/19
BEDFORD STUYVESANT,"42 SKILLMAN STREET, A-5B",780000,11/1/19
BENSONHURST,1661 73RD STREET,935000,11/1/19
BENSONHURST,1820 BAY RIDGE PARKWAY,990000,11/1/19
BENSONHURST,1469 77TH STREET,1340000,11/1/19
BOERUM HILL,"110 HOYT STREET, 2",961419,11/1/19
BOERUM HILL,"509 PACIFIC STREET, 3H",1900000,11/1/19
BOROUGH PARK,"2115 57 ST, 1",970000,11/1/19
BOROUGH PARK,"949 60TH STREET, 3E",354900,11/1/19
BRIGHTON BEACH,89 CORBIN PLACE,860000,11/1/19
BRIGHTON BEACH,"1311 BRIGHTWATER AVE, 7H",550000,11/1/19
BUSH TERMINAL,220 53RD STREET,600000,11/1/19
BUSHWICK,173 BLEECKER STREET,3275000,11/1/19
BUSHWICK,"557 HART STREET, 5A",850000,11/1/19
CANARSIE,8912 AVENUE N,590000,11/1/19
CANARSIE,1147 EAST 98TH STREET,630000,11/1/19
CARROLL GARDENS,17 1 PLACE,3125000,11/1/19
CLINTON HILL,151 WILLOUGHBY AVE,2300000,11/1/19
CLINTON HILL,"195 WILLOUGHBY AVENUE, 1201",435000,11/1/19
CLINTON HILL,1014 FULTON STREET,2340000,11/1/19
COBBLE HILL,20 STRONG PLACE,3800000,11/1/19
COBBLE HILL,"211 WARREN STREET, 5",1530000,11/1/19
CROWN HEIGHTS,1543 DEAN STREET,1350000,11/1/19
CROWN HEIGHTS,1585 PACIFIC STREET,900000,11/1/19
CROWN HEIGHTS,"954 BERGEN ST., 5A",460000,11/1/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 6F",830000,11/1/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 7F",840000,11/1/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 7I",700000,11/1/19
FLATBUSH-CENTRAL,1312 GLENWOOD ROAD,2550000,11/1/19
FLATBUSH-CENTRAL,"1155 OCEAN AVENUE, 2D",360000,11/1/19
FLATLANDS,"1165 EAST 54TH STREET, 7P",179000,11/1/19
FORT GREENE,"1 HANSON PLACE, 18C",1070000,11/1/19
GERRITSEN BEACH,68 BEVY COURT,730000,11/1/19
GERRITSEN BEACH,N/A ASTER COURT,730000,11/1/19
GREENPOINT,"297 DRIGGS AVENUE, 2A",1145000,11/1/19
GREENPOINT,"297 DRIGGS AVENUE, P2",1145000,11/1/19
MANHATTAN BEACH,28 EXETER STREET,1385000,11/1/19
MANHATTAN BEACH,15 DOVER STREET,1235000,11/1/19
MANHATTAN BEACH,131 HASTINGS STREET,2190000,11/1/19
MILL BASIN,215 WHITMAN DRIVE,1262000,11/1/19
NAVY YARD,"33 NORTH ELLIOTT PLACE, 3",895000,11/1/19
OCEAN PARKWAY-SOUTH,2522 WEST 2ND STREET,950000,11/1/19
OLD MILL BASIN,2237 SCHENECTADY AVENUE,607700,11/1/19
OLD MILL BASIN,6607 AVENUE T,545000,11/1/19
PARK SLOPE,"437 SECOND STREET, 4",1750000,11/1/19
PROSPECT HEIGHTS,"394 LINCOLN PLACE, D3",825000,11/1/19
RED HOOK,117 KING STREET,2517767,11/1/19
RED HOOK,156 BEARD STREET,4350000,11/1/19
SEAGATE,3735 OCEANIC AVENUE,740000,11/1/19
SHEEPSHEAD BAY,4298 BEDFORD AVENUE,720000,11/1/19
SHEEPSHEAD BAY,"2517 VOORHIES AVENUE, 1C",580000,11/1/19
SHEEPSHEAD BAY,"2517 VOORHIES AVENUE, PS6",580000,11/1/19
SUNSET PARK,5223 5 AVENUE,5250000,11/1/19
SUNSET PARK,283 23RD STREET,10,11/1/19
SUNSET PARK,5219 5 AVENUE,5250000,11/1/19
WILLIAMSBURG-EAST,237 MONTROSE AVENUE,1850000,11/1/19
WILLIAMSBURG-NORTH,"214 NORTH 11TH STREET, 4D",799000,11/1/19
WILLIAMSBURG-NORTH,"308 NORTH 7TH STREET, PHA",1723500,11/1/19
WILLIAMSBURG-NORTH,"22 NORTH 6TH STREET, 16K",1725000,11/1/19
BEDFORD STUYVESANT,902 LAFAYETTE AVENUE,20000,11/3/19
BAY RIDGE,"7002 RIDGE BLVD, B6",299000,11/4/19
BAY RIDGE,"351 MARINE AVENUE, D15",340000,11/4/19
BEDFORD STUYVESANT,"627 DEKALB AVENUE, 2E",570000,11/4/19
BERGEN BEACH,2305 EAST 74 STREET,965000,11/4/19
BOROUGH PARK,4718 FT HAMILTON PARKWAY,1385000,11/4/19
BRIGHTON BEACH,2962 BRIGHTON 1ST ST,400000,11/4/19
BROWNSVILLE,2037 STRAUSS STREET,930000,11/4/19
BUSHWICK,84 DE SALES PLACE,680000,11/4/19
BUSHWICK,177 PALMETTO STREET,2200000,11/4/19
CARROLL GARDENS,398 COURT STREET,2314000,11/4/19
CARROLL GARDENS,363 SACKETT STREET,2352000,11/4/19
CLINTON HILL,137 WASHINGTON AVE,917000,11/4/19
COBBLE HILL,"220 CONGRESS STREET, 1FG",1125000,11/4/19
CROWN HEIGHTS,350 NEW YORK AVENUE,42500,11/4/19
CROWN HEIGHTS,693 MONTGOMERY STREET,1650000,11/4/19
DYKER HEIGHTS,1141 79TH STREET,800000,11/4/19
EAST NEW YORK,787 LINWOOD STREET,357500,11/4/19
EAST NEW YORK,N/A SUTTER AVENUE,380550,11/4/19
FLATBUSH-EAST,4720 AVENUE D,300000,11/4/19
FORT GREENE,41 SOUTH ELLIOTT PLACE,2300000,11/4/19
FORT GREENE,"181 CLERMONT AVENUE, P32",55000,11/4/19
GREENPOINT,68 ECKFORD STREET,1650000,11/4/19
GREENPOINT,"124 FREEMAN STREET, 1B",960000,11/4/19
GREENPOINT,128 INDIA STREET,2900000,11/4/19
MILL BASIN,112 INDIANA PLACE,2317000,11/4/19
MILL BASIN,2358 EAST 66TH STREET,1270000,11/4/19
MILL BASIN,2226 EAST 60TH PLACE,863000,11/4/19
OCEAN HILL,254A SARATOGA AVENUE,999000,11/4/19
OCEAN HILL,1513 ST MARKS AVENUE,1200000,11/4/19
OCEAN HILL,1267 HERKIMER STREET,999000,11/4/19
PARK SLOPE,27 STERLING PLACE,3150000,11/4/19
PARK SLOPE,"300 8TH AVE, 6C",258570,11/4/19
PROSPECT HEIGHTS,"299 PROSPECT PLACE, 2F",540500,11/4/19
RED HOOK,"79 WOLCOTT STREET, 202B",383500,11/4/19
SHEEPSHEAD BAY,2340 EAST 24TH STREET,1150000,11/4/19
SHEEPSHEAD BAY,"2195 EAST 22ND STREET, 5B",333053,11/4/19
SHEEPSHEAD BAY,"2555 BATCHELDER STREET, 2F",195000,11/4/19
SHEEPSHEAD BAY,2734 PLUMB 2ND STREET,105000,11/4/19
WILLIAMSBURG-CENTRAL,"69 LYNCH STREET, 2",650000,11/4/19
WILLIAMSBURG-NORTH,103 NORTH 4TH STREET,20000000,11/4/19
WILLIAMSBURG-SOUTH,"23 SOUTH 10TH STREET, 3A",800000,11/4/19
WYCKOFF HEIGHTS,441 IRVING AVENUE,1165000,11/4/19
